"cep","geo","id_bairro","bairro","distrito","regional"
"88056363","-27.4218015, -48.4267116","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056364","-27.4234213, -48.4249100","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056366","-27.42281982105995, -48.424505903511644","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056367","-27.4206789, -48.4230210","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056368","-27.4218052, -48.4239190","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056378","-27.42468110712482, -48.4273148213873","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056379","-27.4247878644092, -48.42694616849249","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056380","-27.425315787272314, -48.4268860540913","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056390","-27.424030383218742, -48.424996056226306","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056391","-27.42414762393881, -48.42539206077173","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056392","-27.4242856, -48.4232786","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056394","-27.4242956, -48.4236120","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056395","-27.425048704387468, -48.42378541361926","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056398","-27.4254521, -48.4234697","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056403","-27.42414762393882, -48.42539206077174","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056405","-27.4241190, -48.4249857","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056407","-27.42414762393883, -48.42539206077175","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056435","-27.4205650, -48.4306983","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056437","-27.42414762393884, -48.42539206077176","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056440","-27.4201111, -48.4303110","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056450","-27.41886689977459, -48.42857451051881","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056455","-27.4175992, -48.4292861","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056460","-27.4186752, -48.4279567","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056480","-27.4196530, -48.4250304","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056481","-27.4187018, -48.4269447","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056482","-27.4190377, -48.4249489","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056488","-27.4431634, -48.4213285","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056490","-27.4176310, -48.4247358","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056492","-27.4182616, -48.4249726","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056495","-27.4177704, -48.4225031","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056500","-27.4269803, -48.4238879","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056505","-27.4258015, -48.4222311","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056508","-27.4263068, -48.4221447","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056509","-27.4269377, -48.4238988","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056510","-27.4275972, -48.4208223","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056511","-27.427226514444463, -48.420839029716674","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056513","-27.42709108540265, -48.42258149331792","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056514","-27.4273567, -48.4242475","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056515","-27.427699323283203, -48.42540636390705","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056520","-27.4279257, -48.4217048","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056525","-27.427865199410263, -48.423211960518536","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056530","-27.42863271889557, -48.423861281682135","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056535","-27.42847894372, -48.425077962025355","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056537","-27.42863271889558, -48.423861281682136","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056540","-27.4284466, -48.4215190","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056545","-27.42863271889559, -48.423861281682137","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056552","-27.4301778, -48.4218818","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056555","-27.4303100, -48.4215988","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056557","-27.430298829415033, -48.42131131186689","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056560","-27.4294589, -48.4247705","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056570","-27.4317634, -48.4230734","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056575","-27.434815360798908, -48.423984045172546","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056578","-27.4333381, -48.4206279","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056580","-27.4320693, -48.4231518","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056581","-27.4321193, -48.4237888","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056582","-27.434815360798909, -48.423984045172547","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056583","-27.4328751, -48.4228836","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056585","-27.4328191, -48.4216384","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056586","-27.415986427665008, -48.42679625978248","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056587","-27.4367245, -48.4208103","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056588","-27.433923542486376, -48.42275763168191","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056589","-27.4399130, -48.4239303","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056590","-27.4429650, -48.4227103","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056591","-27.440192664054255, -48.423915581294466","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056592","-27.4448430, -48.4255338","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056593","-27.4469827, -48.4259276","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056594","-27.4469664, -48.4264247","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056595","-27.4465578, -48.4261110","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056596","-27.4469653, -48.4269351","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056597","-27.4467782, -48.4274267","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056598","-27.4468553, -48.4279602","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056599","-27.4462894, -48.4283718","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056600","-27.443371298031355, -48.42176784683009","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056601","-27.444261293690108, -48.42476583083532","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056602","-27.443371298031356, -48.42176784683010","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056603","-27.4427604, -48.4215485","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056604","-27.45051699371868, -48.43821774682846","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056605","-27.433923542486377, -48.42275763168192","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056606","-27.44670356265147, -48.423408556304814","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056607","-27.443412128847378, -48.421503560874804","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056608","-27.415819652245947, -48.42900269095558","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056609","-27.4438071, -48.4218086","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056610","-27.443412128847379, -48.421503560874805","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056611","-27.448386951695827, -48.43649507387573","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056612","-27.450489728577736, -48.44382309031499","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056613","-27.4485194, -48.4271479","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056614","-27.4487925, -48.4280324","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056615","-27.415819652245948, -48.42900269095559","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056616","-27.450489728577737, -48.44382309031500","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056617","-27.44287157099497, -48.42091564226699","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056618","-27.4481936, -48.4324624","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056620","-27.415819652245949, -48.42900269095560","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056622","-27.41559389413415, -48.42599099812345","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056625","-27.41559389413416, -48.42599099812346","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056630","-27.4146525, -48.4264101","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056640","-27.4136303, -48.4263796","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056645","-27.412949145456874, -48.4257910954265","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056670","-27.4088171, -48.4241691","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056672","-27.408359855917517, -48.42508813708404","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056675","-27.4069313, -48.4253245","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056677","-27.4071712, -48.4236464","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056680","-27.4066131, -48.4246742","13927","CACHOEIRA DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056681","-27.406270224898456, -48.425609466948615","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056682","-27.406383146641787, -48.42556915391417","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056683","-27.4049150, -48.4253132","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056684","-27.4042382, -48.4256396","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056685","-27.3986890, -48.4241622","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056687","-27.401788697336162, -48.425895307769956","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056689","-27.400266011715672, -48.425894788946","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056690","-27.3998127, -48.4256793","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056692","-27.3992478, -48.4286073","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056693","-27.400266011715673, -48.425894788947","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056694","-27.400266011715674, -48.425894788948","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056695","-27.3998005, -48.4243458","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056696","-27.3990686, -48.4248562","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056697","-27.397352064251503, -48.42655683155544","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056698","-27.3976167, -48.4254618","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056701","-27.3980838, -48.4288406","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056705","-27.3956308, -48.4261212","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056708","-27.395052503986804, -48.42728280587809","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056710","-27.3940678, -48.4294405","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056712","-27.397352064251504, -48.42655683155545","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056714","-27.3933114, -48.4298161","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056716","-27.3942243, -48.4299431","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056719","-27.3950442, -48.4316143","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056720","-27.3960207, -48.4298822","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056723","-27.394399537593042, -48.430025790917334","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056725","-27.394399537593043, -48.430025790917335","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056727","-27.394399537593044, -48.430025790917336","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056730","-27.3964976, -48.4316205","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056735","-27.3971118, -48.4295301","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056740","-27.3966377, -48.4290532","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056750","-27.3906720, -48.4259188","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056751","-27.3963563, -48.4262117","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056752","-27.396091309825547, -48.42682945157854","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056753","-27.3959335, -48.4251966","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056755","-27.3952720, -48.4250552","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056756","-27.394781559621926, -48.42449179027601","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056757","-27.3959195, -48.4218134","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056758","-27.3948655, -48.4232336","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056759","-27.3919509, -48.4232824","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056760","-27.3907453, -48.4215474","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056762","-27.39064038246287, -48.422380643748845","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056765","-27.3897401, -48.4284726","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056770","-27.3876125, -48.4197014","36463","PONTA DAS CANAS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056780","-27.3967477, -48.4170426","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056800","-27.3978326, -48.4165155","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056804","-27.3955180, -48.4154587","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056805","-27.3978553, -48.4156616","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056807","-27.4000017, -48.4146904","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056810","-27.4028108, -48.4152007","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056820","-27.401509560271542, -48.41672030547517","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056830","-27.4030229, -48.4160087","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056840","-27.4038249, -48.4149032","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88056850","-27.4041351, -48.4132794","36464","PRAIA BRAVA","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88057010","-27.4424375, -48.4187311","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88057012","-27.4481175, -48.4312825","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88057014","-27.4407196, -48.4245376","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88057018","-27.4459908, -48.4240641","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88057019","-27.44198161985594, -48.42613129940992","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88057020","-27.44761666028759, -48.42679553013035","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058000","-27.4489956, -48.4368739","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058001","-27.4388740, -48.4134623","13944","INGLESES DO RIO VERMELHO","INGLESES","INGLESES"
"88058005","-27.4517682, -48.4519095","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058006","-27.449972850510832, -48.45011884516654","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058007","-27.4467767, -48.4502229","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058008","-27.4502536, -48.4516323","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058009","-27.4503042, -48.4526616","13932","CANASVIEIRAS","CANASVIEIRAS","CANASVIEIRAS"
"88058010","-27.4478220, -48.4514619","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058011","-27.449972850510833, -48.45011884516655","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058012","-27.449972850510834, -48.45011884516656","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058013","-27.4520489, -48.4506331","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058014","-27.446552205898843, -48.451393427267945","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058015","-27.449571912105267, -48.450524808922935","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058016","-27.4506662, -48.4497334","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058017","-27.4508033, -48.4493150","13967","VARGEM GRANDE","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058018","-27.448129897070718, -48.43342616860465","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058019","-27.455480597882147, -48.44804772659841","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058020","-27.4501259, -48.4332789","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058021","-27.4497138, -48.4344854","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058022","-27.4478554345384, -48.424710109506094","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058023","-27.451126347264548, -48.43851271824673","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058025","-27.4548044, -48.4272791","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058026","-27.4516557, -48.4284531","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058030","-27.454260878621724, -48.429533404581505","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058031","-27.4512488, -48.4277607","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058036","-27.454260878621725, -48.429533404581506","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058037","-27.44968325694149, -48.42370462744192","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058038","-27.4504179, -48.4274374","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058039","-27.4507345, -48.4277064","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058040","-27.4499775, -48.4234440","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058042","-27.44968325694150, -48.42370462744193","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058043","-27.44968325694151, -48.42370462744194","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058045","-27.4491437, -48.4254063","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058047","-27.4480316, -48.4279450","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058056","-27.447556901730486, -48.422902239038024","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058058","-27.441587660403073, -48.419616766236615","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058060","-27.442462893716606, -48.41895353433285","48110","VARGEM DO BOM JESUS","CACHOEIRA DO BOM JESUS","CANASVIEIRAS"
"88058065","-27.439225055695671, -48.412777835050064","13944","INGLESES DO RIO VERMELHO","INGLESES","INGLESES"
"88058066","-27.4406802, -48.4119707","13944","INGLESES DO RIO VERMELHO","INGLESES","INGLESES"
"88058067","-27.4399869, -48.4121172","13944","INGLESES DO RIO VERMELHO","INGLESES","INGLESES"
"88058069","-27.439225055695672, -48.412777835050065","13944","INGLESES DO RIO VERMELHO","INGLESES","INGLESES"
"88058070","-27.4402345, -48.4136809","13944","INGLESES DO RIO VERMELHO","INGLESES","INGLESES"
"88058071","-27.4402315, -48.4135032","13944","INGLESES DO RIO VERMELHO","INGLESES","INGLESES"
"88058072","-27.4419591, -48.4128883","13944","INGLESES DO RIO VERMELHO","INGLESES","INGLESES"
